tinyId,valueMeaningCode,valueMeaningDefinition
7JtuDcihol,NA,5
Qk9uvqi3il,NA,5
Q1d_w9i2se,NA,5
m1DOPci3oe,NA,5
7JWWvP5j3sx,NA,5
myVdw5jnsl,NA,5
XyMuD5shjl,NA,5
XkmuD5j2sx,NA,5
71guD5s2og,NA,5
JC71xSh9D,NA,2
7J6wcj2sg,NA,2
kGMPjsuyK,NA,2
7JxgIu9i2sl,NA,2
Q1bl8uqonig,NA,2
QJCPK9insx,NA,3
Q1_gDKqinog,NA,3
QkxxwF5snse,NA,3
7yTPt5ihsl,NA,3
7y7ePYci3sx,NA,3
Qy_gYL5onog,NA,3
7kxgYI9jnsx,NA,3
QJ3lzoqjhsg,NA,4
XxPsGAvt5,NA,2
7JfUFS5_HU,NA,13
XJnfdcshsg,NA,3
mk4Bvqs3ie,NA,4
mJemqk_2y7e,NA,5
Qkb79Jd3JXx,NA,5
71ZrKk_2yXx,NA,5
7Jzm9yd3yXl,NA,5
QJQ7ckd3kQg,NA,5
QyJE5ydn1me,NA,5
7JWgIPci3ie,NA,4
mkilH5cinol,NA,5
7kTxS59shse,NA,5
X1Nx8v5s2jx,NA,4
m17e8D5o2jx,NA,4
XkCG5y_31mx,NA,5
myfgLP9s2ie,NA,4
71PrFJd2kQg,NA,5
Q13mc1uh17l,NA,5
QJrHtkd3yQg,NA,5
QyIElYJ_21Xg,NA,5
QkfrF1OnJQx,NA,5
XJ7BtydnJQx,NA,5
7k6z9kdh1Qg,NA,5
my9eBqqihsg,NA,5
mykm5Juh1me,NA,5
Q1shxtJuhJmx,NA,5
Q1BgjA_RsrM,NA,2
m1M795i2sg,NA,3
QkQX95onjl,NA,2
mk73YYmImL,NA,2
m1Dg5qjhol,NA,5
XJDiygLhXz,NA,10
QktxFFcihsx,NA,3
mke1D5ihsg,NA,5
mJQE5sXZ1f,NA,17
Q1ggf9oQ_yf,NA,23
my4E9j7byM,NA,10
Qyhb79om_kM,NA,5
XyzEqiXb1z,NA,17
myJlfqoX_yz,NA,23
QySE9oXZJf,NA,10
Qyp_79sXZkM,NA,5
XJWg999i3ix,NA,2
QJxxq95s3sg,NA,2
mkTxtw5ohil,NA,1
Q1ICIcs3sx,NA,4
7yWZBXsYz_,NA,4
mJ0g6tqohse,NA,2
mytleq9s3jl,NA,2
71of95shsx,NA,9
QJX_3tcj3ol,NA,4
7yxWMccsnjl,NA,2
my1WOjcinjl,NA,3
uF0HS2xO0,NA,2
71RoJxIhmz,NA,10
7yWo3YMLJ7,NA,4
7kkGZvVAH,NA,121
mk2x_L9o2oe,NA,3
mJFLqsnix,NA,3
Q1Pguwqjhsg,NA,5
mJHg_v9jhse,NA,5
Q1MlRYcj3sx,NA,4
XycluIcj3og,NA,3
Xydld8qshig,NA,3
Q1bl2O5i3oe,NA,2
G_JPOtGn5,NA,4
EDBGJeCeaK,NA,9
XkW9tSqbSL,NA,4
m18zO9jnsg,NA,6
tFPRmjGy0,NA,6
XJlcFFX8Q8,NA,3
Qy2XP5ihsg,NA,5
7JxxQqcinoe,NA,2
nZF82Wnug8,NA,2
XJJ_8Yco2jx,NA,3
mJxb_hcj3sl,NA,4
m13g92cohsl,NA,2
QyZeYK5snsx,NA,6
QkEaFKX8Q8,NA,10
IhS7HQlNN,NA,5
QyDqCOAoSG,NA,8
QJ3lk25o3je,NA,5
Q1t0_5i3ol,NA,2
GqBd5nzmG,NA,2
vI5OdhS1E,NA,2
QJtgdtqinsl,NA,3
7JfgWuqinsx,NA,8
QJv098NRr,NA,216
QkElNKci3ol,NA,5
7ysgGccihsg,NA,2
Xk4KHcbHI,NA,8
7kGxmuci3ix,NA,5
mJoemdcshse,NA,13
XJae7_5j2ie,NA,6
XJcrP5ohil,NA,4
mydSvcj3sx,NA,4
7kClM5cj3se,NA,2
7yTeG9cj2jg,NA,2
7ybWzq5jhje,NA,2
my1Zf5cj3ol,NA,2
7k9gaKqjnje,NA,5
XkY_7co7Wkf,NA,6
Xy5Gco7WJf,NA,6
Q1suY9o3ox,NA,2
mkwlEP9snoe,NA,5
Xk019cs2ie,NA,7
7yexy9co3ol,NA,6
m1_atF7L7U,NA,6
ZkrSwdels,NA,5
mJn2Ad0iSM,NA,2
dfQbuZQDd,NA,18
m18lgh9i3sl,NA,6
XkPlyq5s2ie,NA,6
m14gkKqs3sl,NA,9
QJbgOvqjhse,NA,5
mklluv5inje,NA,5
mywaygI2mf,NA,17
QyYefjcjnol,NA,8
7119tXIXL,NA,8
XJo4Yqj2ol,NA,2
Q1C5w5snix,NA,16
Xygg5tQImU,NA,16
mJYayxIn7z,NA,6
Xkl2tSqZrI,NA,5
X1GstrcWBL,NA,5
XkexTt9j2og,NA,7
NavRhglxjQ,NA,8
NbUrhNSKoZ,NA,7
71UWtt5snsl,NA,2
n5eWtYpjiM,NA,2
gAu0C0_MU,NA,2
2GV4N3YYmT,NA,2
X1VMw5inix,NA,7
X1MP9ohjl,NA,7
7J6w55ohsx,NA,4
ZyW0_ag7UP,NA,2
XkUBhqo2sl,NA,11
XknvF5s3sx,NA,3
gN6XLo5j0,NA,22
71BZhU9o2oe,NA,21
XknEucs2og,NA,21
Q1gwFqo3oe,NA,3
Xl_4FIbqS,NA,4
LW46GWm_K,NA,4
m1g30uRiSM,NA,4
Q1C2RdAjSM,NA,3
X1mZTFcj2ie,NA,3
7kbCKqi2je,NA,5
8Zsr7bAg6,NA,2
Xyqlxq9i3je,NA,2
DtHPXTnxHH,NA,2
53QZsq8Si,NA,2
m1qxzjqj2se,NA,3
mJSNUqo3ig,NA,2
QJE485o3ix,NA,3
qTeSc45EX,NA,5
bIWjD2_5L5,NA,5
QyzevFqo3ol,NA,3
7Jmg8_qonil,NA,2
X1kgLu9jhix,NA,2
Qkvl3qo3ie,NA,5
XJYQnylI2Qz,NA,18
m1jYt7ImU,NA,3
7J4Xj5ihjx,NA,2
QJrYccsnsx,NA,4
Xy0lv5cs2sx,NA,4
X1fW_55jhil,NA,4
X1pQ5qinjl,NA,2
mJxhcsnig,NA,5
QJml1n9onje,NA,5
XkkWJ25i2ig,NA,5
mkAx125j3il,NA,5
XyUzv5shox,NA,7
XJZfPconoe,NA,7
m1GaUcjnix,NA,7
myUMjyxLh7G,NA,20
XkOl99s3jx,NA,8
X1anuqo2jx,NA,11
oLonU3FwP,NA,5
Xyv91eL3Xz,NA,10
X18brv9jnoe,NA,4
QyQ_w5s3ix,NA,3
71qxF89inig,NA,2
71ExiROCjHf,NA,3
LZiKSObKa,NA,3
J8ci_CzOgQ,NA,3
XJiKrc_BI,NA,3
7kesFS5ZS8,NA,3
E4t_5fkSQ,NA,3
m18_28qonsg,NA,2
Xksi5cihsx,NA,2
mklQPqjnjl,NA,4
mzPHRzkRk,NA,4
m1SC5qjhog,NA,2
7kDZH_5jnie,NA,5
mkBg_t9jhsx,NA,3
QkeeK5shix,NA,4
mkDgNOqs3ix,NA,6
7FzyujVw4,NA,5
Qy5h_qs2ox,NA,5
QJG_HKqjhjg,NA,3
QymWHt5inje,NA,3
7yrLF9i3jg,NA,3
QymLt9j3ig,NA,3
QJV_HK9jnoe,NA,3
X1xIY9ohig,NA,3
myeWSY5jnie,NA,3
QyUt5inix,NA,3
mkB_rY5j3jl,NA,3
XkZ8K9jhil,NA,3
X1Z_Btcj3ol,NA,3
QyEIt9jnie,NA,3
X1MIF5onsl,NA,3
7kJxmq9s2ie,NA,2
m1rk55jhil,NA,6
m11ea_csnjl,NA,2
QkEe6_9j3og,NA,3
7yh6_cinie,NA,3
XkSS39j3ix,NA,11
XkSeH5qo2jl,NA,5
myPg929snol,NA,2
LpJ1H15VN,NA,7
XJ8ed89snog,NA,2
QJ_e9AuCirz,NA,10
V7cDAncXl0,NA,3
XyUV9iQZJM,NA,5
QkPVqsmb1M,NA,4
mkJbSPqjnil,NA,6
mJ6Nu9s2je,NA,3
XyKRIqshie,NA,5
QJORU5j3sx,NA,5
XJulBn9o2og,NA,3
7JcWi5o2ie,NA,3
7k4e12cinil,NA,5
Xy_xJ3qsnol,NA,5
XJxeJ29ohsl,NA,5
QkqJncs3sl,NA,5
myTgy25snjl,NA,5
7kxbmci7byf,NA,5
7yyWm5s7Zkf,NA,5
dBXzWYH_g4,NA,4
XyzqY9ihsg,NA,4
XJSwv9s3il,NA,3
7JEPtco3ox,NA,3
Q1beqw5s2ox,NA,3
7Jy99i2ol,NA,4
my0TYco2jx,NA,8
71H_Fqshje,NA,3
LeEF0C7IQ,NA,3
71ogAt5jnsl,NA,4
myhl0Y9j3sg,NA,4
myw1hqo3sg,NA,5
QkdJhcs3og,NA,5
QJnknco2og,NA,5
mkU12qs3ie,NA,5
XJkb1wconjl,NA,2
QkjWc9jhox,NA,2
XkGxU_5shol,NA,2
7yIHD9jhix,NA,4
X15Zqqjhjl,NA,3
m1MZH55snje,NA,5
X18VYyOh1Qe,NA,5
XRac_hPd0I,NA,4
Q1QAdy_2k7e,NA,5
XkSfv5ohie,NA,7
QkeMwcihje,NA,7
mkCBn5i3oe,NA,11
mJ5xlo9jnox,NA,2
Jj_tuLtuC,NA,4
71Yxej5jhix,NA,7
mkjei5ihje,NA,7
XJlli5s2je,NA,7
Q1wlsco2jl,NA,8
Qyrxgocihjg,NA,8
71zexocjnsg,NA,8
m1Uegi9j2je,NA,2
XJKlQucinoe,NA,3
QJdxs5s3og,NA,2
71Zxs9s3ox,NA,2
Xk3xiqonoe,NA,2
71Xlgiconjl,NA,2
mJxtvcTRmQ,NA,5
71FwcaAXQ,NA,5
QyzYPcp0Xm,NA,5
7ybFD96C77,NA,5
Q1bLv5pR77,NA,5
7kGIDqpR7Q,NA,5
Q1g8P96Am7,NA,5
71UDq6CXX,NA,5
m1PcYqpC7m,NA,5
Q1OqK96CQQ,NA,5
QJLqtcTRQ7,NA,5
myH9K96077,NA,5
Xkzcd5a0X7,NA,5
mJZ9d5p0X7,NA,5
m1N5ucaCmm,NA,5
Xk75_q60Qm,NA,5
mk1mikg8nXM,NA,20
XybbTtcihsg,NA,6
mkmo2FGUy7,NA,4
XyKx_D5injx,NA,4
mkTe6dqs3sl,NA,31
fBBBn5i6aR,NA,4
X1GlnR_CoBf,NA,4
7ylaOcinie,NA,4
XybvtS5_SU,NA,8
Q10gUtqs3jl,NA,3
QJgZUYcihig,NA,3
71a6Fcohil,NA,4
mkJWuD5s3oe,NA,28
7J3aFqonix,NA,32
myspY5jhjg,NA,2
m10xuw9ihjl,NA,6
Qyx8tB9ZHL,NA,16
mJQlYP9shsl,NA,4
mkZ_Pqi2jx,NA,5
XyWxZjcjhoe,NA,2
7JfontMIyX,NA,4
QAOei91kM,NA,4
m1xj2YMI1X,NA,4
Ddt_iIn7B3,NA,4
mj88zVccrT,NA,11
UJARP3oxd,NA,3
XyByciQ_kM,NA,7
XJzxM9iXWyG,NA,7
QJIWX9sQ_1M,NA,16
m1EZf9smbJG,NA,3
XklelcoQW1G,NA,7
m1Qef9iX_kM,NA,3
71WmcsQbkf,NA,6
711xe9iQ_1f,NA,9
7J9KFm8X8,NA,8
7kW19tm878,NA,6
Qype28csnil,NA,13
QyvxkK9snie,NA,5
1TZZ_3fV0,NA,23
7kDFCdAoHM,NA,10
Xkexz9ci3jl,NA,3
XJXy9KQIQI,NA,11
XkGk5t78XI,NA,8
mJC50dAiSf,NA,5
XycNq9snox,NA,4
mk9AI9i3ix,NA,5
7yiCUqs2se,NA,5
mJn089shil,NA,5
my6AUcshil,NA,5
m1jdqco2sx,NA,4
7yI1u9s2jl,NA,3
m19P9cjhsg,NA,4
QkGxr39o2se,NA,3
8fhzq187rA,NA,4
XytLwcjhil,NA,4
Q1n_Dcihog,NA,15
mJ5l5Dco3se,NA,2
mkDR8cj2sl,NA,4
QkLJco7ZyG,NA,3
XJxMqjXZJM,NA,19
QjthABZt6,NA,3
QkfSvcj3jx,NA,4
mkk_Qhcsnsg,NA,3
myPvFcj2ie,NA,3
m1BWvK5inox,NA,3
XJRiD9i3se,NA,5
QJ3U99inol,NA,3
m1g0tqj3jg,NA,2
OqxvzxzpA,NA,7
Q1CLqqj2sl,NA,7
m1WPi5s2ig,NA,2
7yi8q9ihjx,NA,6
XAWzl5cCe,NA,2
mJljq5i3ie,NA,2
XJz0dcjnoe,NA,7
71KxN_5onol,NA,7
m1Gduqjnog,NA,7
m1ryv5jnjx,NA,24
mJwB3ci2ox,NA,11
XJvxmhco2ie,NA,4
Qk9Juqinse,NA,4
XJlkdqj3se,NA,7
QyKHj9inie,NA,2
X1Weivcinoe,NA,21
mkP1u5s2je,NA,3
mJwJD9jhoe,NA,18
zfzcN_CZK,NA,5
XJWtYK787L,NA,3
mJZxwU0lcFz,NA,2
7kgxwLCectz,NA,2
7JXxwLAxqYf,NA,2
QkzlDURlqKG,NA,2
mk4gvKco3sx,NA,3
Q1FvK5jhoe,NA,3
m1mbGi9inoe,NA,7
XkGbMsconil,NA,3
Xkox2qo2sg,NA,4
uBE3avy_8,NA,4
